26.2, 686.44
26.3, 691.69
26.4, 696.96
26.5, 702.25
26.6, 707.56
26.7, 712.89
26.8, 718.24
26.9, 723.61
27.0, 729.0
27.1, 734.41
27.2, 739.84
27.3, 745.29
27.4, 750.76
27.5, 756.25
27.6, 761.76
27.7, 767.29
27.8, 772.84
27.9, 778.41
28.0, 784.0
28.1, 789.61
28.2, 795.24
28.3, 800.89
28.4, 806.56
28.5, 812.25
28.6, 817.96
28.7, 823.69
28.8, 829.44
28.9, 835.21
29.0, 841.0
29.1, 846.81
29.2, 852.64
29.3, 858.49
29.4, 864.36
29.5, 870.25
29.6, 876.16
29.7, 882.09
29.8, 888.04
29.9, 894.01
30.0, 900.0
30.1, 906.01
30.2, 912.04
30.3, 918.09
30.4, 924.16
30.5, 930.25
30.6, 936.36
30.7, 942.49
30.8, 948.64
30.9, 954.81
31.0, 961.0
31.1, 967.21
31.2, 973.44
31.3, 979.69
31.4, 985.96
31.5, 992.25
31.6, 998.56
31.7, 1004.89
31.8, 1011.24
31.9, 1017.61
32.0, 1024.0
32.1, 1030.41
32.2, 1036.84
32.3, 1043.29
32.4, 1049.76
32.5, 1056.25
32.6, 1062.76
32.7, 1069.29
32.8, 1075.84
32.9, 1082.41
33.0, 1089.0
33.1, 1095.61
33.2, 1102.24
33.3, 1108.89
33.4, 1115.56
33.5, 1122.25
33.6, 1128.96
33.7, 1135.69
33.8, 1142.44
33.9, 1149.21
34.0, 1156.0
34.1, 1162.81
34.2, 1169.64
34.3, 1176.49
34.4, 1183.36
34.5, 1190.25
34.6, 1197.16
34.7, 1204.09
34.8, 1211.04
34.9, 1218.01
35.0, 1225.0
35.1, 1232.01
35.2, 1239.04
35.3, 1246.09
35.4, 1253.16
35.5, 1260.25
35.6, 1267.36
35.7, 1274.49
35.8, 1281.64
35.9, 1288.81
36.0, 1296.0
36.1, 1303.21
36.2, 1310.44
36.3, 1317.69
36.4, 1324.96
36.5, 1332.25
36.6, 1339.56
36.7, 1346.89
36.8, 1354.24
36.9, 1361.61
37.0, 1369.0
37.1, 1376.41
37.2, 1383.84
37.3, 1391.29
37.4, 1398.76
37.5, 1406.25
37.6, 1413.76
37.7, 1421.29
37.8, 1428.84
37.9, 1436.41
38.0, 1444.0
38.1, 1451.61
38.2, 1459.24
38.3, 1466.89
38.4, 1474.56
38.5, 1482.25
38.6, 1489.96
38.7, 1497.69
38.8, 1505.44
38.9, 1513.21
39.0, 1521.0
39.1, 1528.81
39.2, 1536.64
39.3, 1544.49
39.4, 1552.36
39.5, 1560.25
39.6, 1568.16
39.7, 1576.09
39.8, 1584.04
39.9, 1592.01
40.0, 1600.0
40.1, 1608.01
40.2, 1616.04
40.3, 1624.09
40.4, 1632.16
40.5, 1640.25
40.6, 1648.36
40.7, 1656.49
40.8, 1664.64
40.9, 1672.81
41.0, 1681.0
41.1, 1689.21
41.2, 1697.44
41.3, 1705.69
41.4, 1713.96
41.5, 1722.25
41.6, 1730.56
41.7, 1738.89
41.8, 1747.24
41.9, 1755.61
42.0, 1764.0
42.1, 1772.41
42.2, 1780.84
42.3, 1789.29
42.4, 1797.76
42.5, 1806.25
42.6, 1814.76
42.7, 1823.29
42.8, 1831.84
42.9, 1840.41
43.0, 1849.0
43.1, 1857.61
43.2, 1866.24
43.3, 1874.89
43.4, 1883.56
43.5, 1892.25
43.6, 1900.96
43.7, 1909.69
43.8, 1918.44
43.9, 1927.21
44.0, 1936.0
44.1, 1944.81
44.2, 1953.64
44.3, 1962.49
44.4, 1971.36
44.5, 1980.25
44.6, 1989.16
44.7, 1998.09
44.8, 2007.04
44.9, 2016.01
45.0, 2025.0
45.1, 2034.01
45.2, 2043.04
45.3, 2052.09
45.4, 2061.16
45.5, 2070.25
45.6, 2079.36
45.7, 2088.49
45.8, 2097.64
45.9, 2106.81
46.0, 2116.0
46.1, 2125.21
46.2, 2134.44
46.3, 2143.69
46.4, 2152.96
46.5, 2162.25
46.6, 2171.56
46.7, 2180.89
46.8, 2190.24
46.9, 2199.61
47.0, 2209.0
47.1, 2218.41
47.2, 2227.84
47.3, 2237.29
47.4, 2246.76
47.5, 2256.25
47.6, 2265.76
47.7, 2275.29
47.8, 2284.84
47.9, 2294.41
48.0, 2304.0
48.1, 2313.61
48.2, 2323.24
48.3, 2332.89
48.4, 2342.56
48.5, 2352.25
48.6, 2361.96
48.7, 2371.69
48.8, 2381.44
48.9, 2391.21
49.0, 2401.0
49.1, 2410.81
49.2, 2420.64
49.3, 2430.49
49.4, 2440.36
49.5, 2450.25
49.6, 2460.16
49.7, 2470.09
49.8, 2480.04
49.9, 2490.01
50.0, 2500.0
50.1, 2510.01
50.2, 2520.04
50.3, 2530.09
50.4, 2540.16
50.5, 2550.25
50.6, 2560.36
50.7, 2570.49
50.8, 2580.64
50.9, 2590.81
51.0, 2601.0
51.1, 2611.21
51.2, 2621.44
51.3, 2631.69
51.4, 2641.96
51.5, 2652.25
51.6, 2662.56
51.7, 2672.89
51.8, 2683.24
51.9, 2693.61
52.0, 2704.0
52.1, 2714.41
52.2, 2724.84
52.3, 2735.29
52.4, 2745.76
52.5, 2756.25
52.6, 2766.76
52.7, 2777.29
52.8, 2787.84
52.9, 2798.41
53.0, 2809.0
53.1, 2819.61
53.2, 2830.24
53.3, 2840.89
53.4, 2851.56
53.5, 2862.25
53.6, 2872.96
53.7, 2883.69
53.8, 2894.44
53.9, 2905.21
54.0, 2916.0
54.1, 2926.81
54.2, 2937.64
54.3, 2948.49
54.4, 2959.36
54.5, 2970.25
54.6, 2981.16
54.7, 2992.09
54.8, 3003.04
54.9, 3014.01
55.0, 3025.0
55.1, 3036.01
55.2, 3047.04
55.3, 3058.09
55.4, 3069.16
55.5, 3080.25
55.6, 3091.36
55.7, 3102.49
55.8, 3113.64
55.9, 3124.81
56.0, 3136.0
56.1, 3147.21
56.2, 3158.44
56.3, 3169.69
56.4, 3180.96
56.5, 3192.25
56.6, 3203.56
56.7, 3214.89
56.8, 3226.24
56.9, 3237.61
57.0, 3249.0
57.1, 3260.41
57.2, 3271.84
57.3, 3283.29
57.4, 3294.76
57.5, 3306.25
57.6, 3317.76
57.7, 3329.29
57.8, 3340.84
57.9, 3352.41
58.0, 3364.0
58.1, 3375.61
58.2, 3387.24
58.3, 3398.89
58.4, 3410.56
58.5, 3422.25
58.6, 3433.96
58.7, 3445.69
58.8, 3457.44
58.9, 3469.21
59.0, 3481.0
59.1, 3492.81
59.2, 3504.64
59.3, 3516.49
59.4, 3528.36
59.5, 3540.25
59.6, 3552.16
59.7, 3564.09
59.8, 3576.04
59.9, 3588.01
60.0, 3600.0
60.1, 3612.01
60.2, 3624.04
60.3, 3636.09
60.4, 3648.16
60.5, 3660.25
60.6, 3672.36
60.7, 3684.49
60.8, 3696.64
60.9, 3708.81
61.0, 3721.0
61.1, 3733.21
61.2, 3745.44
61.3, 3757.69
61.4, 3769.96
61.5, 3782.25
61.6, 3794.56
61.7, 3806.89
61.8, 3819.24
61.9, 3831.61
62.0, 3844.0
62.1, 3856.41
62.2, 3868.84
62.3, 3881.29
62.4, 3893.76
62.5, 3906.25
62.6, 3918.76
62.7, 3931.29
62.8, 3943.84
62.9, 3956.41
63.0, 3969.0
63.1, 3981.61
63.2, 3994.24
63.3, 4006.89
63.4, 4019.56
63.5, 4032.25
63.6, 4044.96
63.7, 4057.69
63.8, 4070.44
63.9, 4083.21
64.0, 4096.0
64.1, 4108.81
64.2, 4121.64
64.3, 4134.49
64.4, 4147.36
64.5, 4160.25
64.6, 4173.16
64.7, 4186.09
64.8, 4199.04
64.9, 4212.01
65.0, 4225.0
65.1, 4238.01
65.2, 4251.04
65.3, 4264.09
65.4, 4277.16
65.5, 4290.25
65.6, 4303.36
65.7, 4316.49
65.8, 4329.64
65.9, 4342.81
66.0, 4356.0
66.1, 4369.21
66.2, 4382.44
66.3, 4395.69
66.4, 4408.96
66.5, 4422.25
66.6, 4435.56
66.7, 4448.89
66.8, 4462.24
66.9, 4475.61
67.0, 4489.0
67.1, 4502.41
67.2, 4515.84
67.3, 4529.29
67.4, 4542.76
67.5, 4556.25
67.6, 4569.76
67.7, 4583.29
67.8, 4596.84
67.9, 4610.41
68.0, 4624.0
68.1, 4637.61
68.2, 4651.24
68.3, 4664.89
68.4, 4678.56
68.5, 4692.25
68.6, 4705.96
68.7, 4719.69
68.8, 4733.44
68.9, 4747.21
69.0, 4761.0
69.1, 4774.81
69.2, 4788.64
69.3, 4802.49
69.4, 4816.36
69.5, 4830.25
69.6, 4844.16
69.7, 4858.09
69.8, 4872.04
69.9, 4886.01
70.0, 4900.0
70.1, 4914.01
70.2, 4928.04
70.3, 4942.09
70.4, 4956.16
70.5, 4970.25
70.6, 4984.36
70.7, 4998.49
70.8, 5012.64
70.9, 5026.81
71.0, 5041.0
71.1, 5055.21
71.2, 5069.44
71.3, 5083.69
71.4, 5097.96
71.5, 5112.25
71.6, 5126.56
71.7, 5140.89
71.8, 5155.24
71.9, 5169.61
72.0, 5184.0
72.1, 5198.41
72.2, 5212.84
72.3, 5227.29
72.4, 5241.76
72.5, 5256.25
72.6, 5270.76
72.7, 5285.29
72.8, 5299.84
72.9, 5314.41
73.0, 5329.0
73.1, 5343.61
73.2, 5358.24
73.3, 5372.89
73.4, 5387.56
73.5, 5402.25
73.6, 5416.96
73.7, 5431.69
73.8, 5446.44
73.9, 5461.21
74.0, 5476.0
74.1, 5490.81
74.2, 5505.64
74.3, 5520.49
74.4, 5535.36
74.5, 5550.25
74.6, 5565.16
74.7, 5580.09
74.8, 5595.04
74.9, 5610.01
75.0, 5625.0
75.1, 5640.01
75.2, 5655.04
75.3, 5670.09
75.4, 5685.16
75.5, 5700.25
75.6, 5715.36
75.7, 5730.49
75.8, 5745.64
75.9, 5760.81
76.0, 5776.0
76.1, 5791.21
76.2, 5806.44
76.3, 5821.69
76.4, 5836.96
76.5, 5852.25
76.6, 5867.56
76.7, 5882.89
76.8, 5898.24
76.9, 5913.61
77.0, 5929.0
77.1, 5944.41
77.2, 5959.84
77.3, 5975.29
77.4, 5990.76
77.5, 6006.25
77.6, 6021.76
77.7, 6037.29
77.8, 6052.84
77.9, 6068.41
78.0, 6084.0
78.1, 6099.61
78.2, 6115.24
78.3, 6130.89
78.4, 6146.56
78.5, 6162.25
78.6, 6177.96
78.7, 6193.69
78.8, 6209.44
78.9, 6225.21
79.0, 6241.0
79.1, 6256.81
79.2, 6272.64
79.3, 6288.49
79.4, 6304.36
79.5, 6320.25
79.6, 6336.16
79.7, 6352.09
79.8, 6368.04
79.9, 6384.01
80.0, 6400.0
80.1, 6416.01
80.2, 6432.04
80.3, 6448.09
80.4, 6464.16
80.5, 6480.25
80.6, 6496.36
80.7, 6512.49
80.8, 6528.64
80.9, 6544.81
81.0, 6561.0
81.1, 6577.21
81.2, 6593.44
81.3, 6609.69
81.4, 6625.96
81.5, 6642.25
81.6, 6658.56
81.7, 6674.89
81.8, 6691.24
81.9, 6707.61
82.0, 6724.0
82.1, 6740.41
82.2, 6756.84
82.3, 6773.29
82.4, 6789.76
82.5, 6806.25
82.6, 6822.76
82.7, 6839.29
82.8, 6855.84
82.9, 6872.41
83.0, 6889.0
83.1, 6905.61
83.2, 6922.24
83.3, 6938.89
83.4, 6955.56
83.5, 6972.25
83.6, 6988.96
83.7, 7005.69
83.8, 7022.44
83.9, 7039.21
84.0, 7056.0
84.1, 7072.81
84.2, 7089.64
84.3, 7106.49
84.4, 7123.36
84.5, 7140.25
84.6, 7157.16
84.7, 7174.09
84.8, 7191.04
84.9, 7208.01
85.0, 7225.0
85.1, 7242.01
85.2, 7259.04
85.3, 7276.09
85.4, 7293.16
85.5, 7310.25
85.6, 7327.36
85.7, 7344.49
85.8, 7361.64
85.9, 7378.81
86.0, 7396.0
86.1, 7413.21
86.2, 7430.44
86.3, 7447.69
86.4, 7464.96
86.5, 7482.25
86.6, 7499.56
86.7, 7516.89
86.8, 7534.24
86.9, 7551.61
87.0, 7569.0
87.1, 7586.41
87.2, 7603.84
87.3, 7621.29
87.4, 7638.76
87.5, 7656.25
87.6, 7673.76
87.7, 7691.29
87.8, 7708.84
87.9, 7726.41
88.0, 7744.0
88.1, 7761.61
88.2, 7779.24
88.3, 7796.89
88.4, 7814.56
88.5, 7832.25
88.6, 7849.96
88.7, 7867.69
88.8, 7885.44
88.9, 7903.21
89.0, 7921.0
89.1, 7938.81
89.2, 7956.64
89.3, 7974.49
89.4, 7992.36
89.5, 8010.25
89.6, 8028.16
89.7, 8046.09
89.8, 8064.04
89.9, 8082.01
90.0, 8100.0
90.1, 8118.01
90.2, 8136.04
90.3, 8154.09
90.4, 8172.16
90.5, 8190.25
90.6, 8208.36
90.7, 8226.49
90.8, 8244.64
90.9, 8262.81
91.0, 8281.0
91.1, 8299.21
91.2, 8317.44
91.3, 8335.69
91.4, 8353.96
91.5, 8372.25
91.6, 8390.56
91.7, 8408.89
91.8, 8427.24
91.9, 8445.61
92.0, 8464.0
92.1, 8482.41
92.2, 8500.84
92.3, 8519.29
92.4, 8537.76
92.5, 8556.25
92.6, 8574.76
92.7, 8593.29
92.8, 8611.84
92.9, 8630.41
93.0, 8649.0
93.1, 8667.61
93.2, 8686.24
93.3, 8704.89
93.4, 8723.56
93.5, 8742.25
93.6, 8760.96
93.7, 8779.69
93.8, 8798.44
93.9, 8817.21
94.0, 8836.0
94.1, 8854.81
94.2, 8873.64
94.3, 8892.49
94.4, 8911.36
94.5, 8930.25
94.6, 8949.16
94.7, 8968.09
94.8, 8987.04
94.9, 9006.01
95.0, 9025.0
95.1, 9044.01
95.2, 9063.04
95.3, 9082.09
95.4, 9101.16
95.5, 9120.25
95.6, 9139.36
95.7, 9158.49
95.8, 9177.64
95.9, 9196.81
96.0, 9216.0
96.1, 9235.21
96.2, 9254.44
96.3, 9273.69
96.4, 9292.96
96.5, 9312.25
96.6, 9331.56
96.7, 9350.89
96.8, 9370.24
96.9, 9389.61
97.0, 9409.0
97.1, 9428.41
97.2, 9447.84
97.3, 9467.29
97.4, 9486.76
97.5, 9506.25
97.6, 9525.76
97.7, 9545.29
97.8, 9564.84
97.9, 9584.41
98.0, 9604.0
98.1, 9623.61
98.2, 9643.24
98.3, 9662.89
98.4, 9682.56
98.5, 9702.25
98.6, 9721.96
98.7, 9741.69
98.8, 9761.44
98.9, 9781.21
99.0, 9801.0
99.1, 9820.81
99.2, 9840.64
99.3, 9860.49
99.4, 9880.36
99.5, 9900.25
99.6, 9920.16
99.7, 9940.09
99.8, 9960.04
99.9, 9980.01
100.0, 10000.0
